,time,open,high,low,close,Volume,SMA_5,SMA_15,VMA_5,VMA_15,EMA_5,EMA_15,Diff,up,down,avg_20up,avg_20down,avg_60up,avg_60down,RS_20,RS_60,RSI_20,RSI_60,RSI_ratio,EMA_26,EMA_12,MACD_line,MACD_signal,MACD,STD_5,Upper Bollinger Band,Lower Bollinger Band,high_low,high_prevClose,low_prevClose,TrueRange,ATR_12,ATR_3,stop_loss
1392,2023-02-01 09:00:00,17815.3,17815.3,17735.7,17760.25,62299630,17676.45,17610.44,58178101.2,59528963.06666667,17688.410604390767,17657.116284124775,77.70000000000073,77.70000000000073,0.0,29.32250000000022,26.335000000000218,16.277500000000085,22.77916666666673,1.1134421872033406,0.7145783793671135,52.68382518079323,41.67662370914063,1.264109721278561,17699.508916421863,17654.474166507513,45.03474991434996,79.97068185421172,-34.93593193986176,52.00965054753036,17780.46930109506,17572.43069890494,79.59999999999854,132.75,53.150000000001455,132.75,104.52916666666654,90.53333333333285,18616.683333333334
1393,2023-02-01 10:00:00,17760.7,17825.85,17751.2,17811.2,36787183,17714.69,17622.743333333336,57551829.4,54709421.4,17729.34040292718,17676.37674860918,50.95000000000073,50.95000000000073,0.0,31.870000000000253,24.76250000000018,16.95583333333343,22.77916666666673,1.2870267541645641,0.7443570513993072,56.27510704983889,42.67228723627372,1.3187740965992103,17707.782330020244,17678.585833198664,29.196496821579785,69.81584484768534,-40.619348026105556,67.96963844298314,17850.629276885964,17578.750723114033,74.64999999999782,65.59999999999854,9.049999999999272,74.64999999999782,99.88333333333291,92.19999999999952,18616.841666666667
1394,2023-02-01 11:00:00,17811.35,17837.0,17731.65,17805.3,47350938,17744.34,17639.22666666667,56973722.0,54266549.86666667,17754.66026861812,17692.49215503303,-5.900000000001455,0.0,5.900000000001455,31.870000000000253,19.43000000000029,16.715833333333407,22.877500000000087,1.6402470406587635,0.7306669580737993,62.124756335282484,42.21880788011451,1.4714948018355554,17715.005861129855,17698.08032039887,16.92554073098654,59.237784024345586,-42.312243293359046,68.86885544326054,17882.077710886522,17606.602289113478,105.34999999999854,25.799999999999272,79.54999999999927,105.34999999999854,99.26666666666613,104.24999999999879,18616.324999999997
1395,2023-02-01 12:00:00,17805.15,17971.95,17733.9,17968.45,101881930,17805.55,17663.14,67477407.6,57889720.06666667,17825.923512412082,17726.9868856539,163.15000000000146,163.15000000000146,0.0,40.02750000000033,18.710000000000218,19.435000000000098,22.690833333333405,2.139363976483157,0.856513276286314,68.14641413066603,46.13558584399917,1.477090035468354,17733.779501046163,17739.67565572212,-5.896154675956495,46.21099628428517,-52.10715096024167,104.58188777247439,18014.713775544948,17596.38622445505,238.04999999999927,166.65000000000146,71.39999999999782,238.04999999999927,106.89999999999964,139.34999999999854,18618.649999999998
1396,2023-02-01 13:00:00,17968.5,17972.2,17664.25,17665.95,80265853,17802.23,17674.213333333333,65717106.8,60241434.8,17772.599008274723,17719.357274947164,-302.5,0.0,302.5,40.02750000000033,33.59250000000029,19.435000000000098,26.639166666666764,1.1915606162089747,0.7295648637657595,54.370415647921746,42.18198918410537,1.2889485939275975,17728.75509356126,17728.333247149487,0.42184641177300364,37.05316630978274,-36.631319898009735,109.60558037825861,18021.441160756516,17583.018839243483,307.9500000000007,3.75,304.2000000000007,307.9500000000007,123.04166666666636,217.1166666666662,18618.524999999998
1397,2023-02-01 14:00:00,17664.7,17729.4,17353.4,17445.55,98206211,17739.29,17674.41,72898423.0,63107500.333333336,17663.582672183147,17685.131365578767,-220.40000000000146,0.0,220.40000000000146,36.49500000000025,44.61250000000037,18.944166666666753,30.31250000000012,0.8180442701036694,0.6249621993127151,44.99583885583944,38.46010692292077,1.1699353552504976,17707.77693848265,17684.828132203413,22.948806279237033,34.2322943036736,-11.283488024436565,196.0259019876352,18131.341803975272,17347.23819602473,376.0,63.45000000000073,312.5499999999993,376.0,139.65416666666624,307.3333333333333,18618.725
1398,2023-02-01 15:00:00,17447.25,17676.5,17447.25,17605.4,85998388,17698.13,17677.19,82740664.0,64680786.8,17644.1884481221,17675.16494488142,159.85000000000218,159.85000000000218,0.0,43.55000000000037,44.61250000000037,21.608333333333455,30.285000000000096,0.9761838049873917,0.7134995322216736,49.397419537785346,41.63990236382328,1.18630008077785,17700.193461558007,17672.608419556735,27.585042001272086,32.902843843193295,-5.317801841921209,198.73938525132115,18095.608770502644,17300.651229497358,229.25,230.95000000000073,1.7000000000007276,230.95000000000073,151.9291666666662,304.96666666666715,18619.10833333333
1416,2023-02-02 09:00:00,17561.15,17653.9,17445.95,17557.85,140577844,17648.64,17669.896666666667,101386045.2,70108963.2,17615.408965414732,17660.500576771243,-47.55000000000291,0.0,47.55000000000291,43.55000000000037,43.5600000000004,21.608333333333455,30.853333333333467,0.9997704315886127,0.7003565254969758,49.994260130868994,41.188804523938146,1.2137827428764845,17689.649501442596,17654.95327808647,34.69622335612803,33.26151974578025,1.434703610347782,196.17348317262952,18040.98696634526,17256.29303365474,207.95000000000073,48.5,159.45000000000073,207.95000000000073,162.03749999999945,271.63333333333384,18615.73333333333
1417,2023-02-02 10:00:00,17555.4,17616.95,17513.85,17572.75,74611975,17569.5,17670.533333333333,95932054.2,70548687.6,17601.189310276488,17649.531754674837,14.900000000001455,14.900000000001455,0.0,41.7100000000004,43.5600000000004,21.764166666666824,30.853333333333467,0.9575298438934806,0.7054073033707886,48.91521050779876,41.3629812641549,1.1825842580207973,17680.990279113514,17642.30661991932,38.68365919419375,34.34594763546295,4.337711558730803,80.77948378206041,17731.05896756412,17407.94103243588,103.10000000000218,59.10000000000218,44.0,103.10000000000218,165.59583333333316,180.66666666666788,18616.316666666666
1418,2023-02-02 11:00:00,17572.8,17640.4,17559.5,17625.1,47567593,17561.329999999998,17672.23,89392402.2,70309066.06666666,17609.159540184326,17646.47778534048,52.349999999998545,52.349999999998545,0.0,44.32750000000033,38.065000000000325,22.6366666666668,30.427500000000144,1.1645212137133836,0.7439542080902701,53.80040659040565,42.65904486706349,1.261172320150662,17676.850258438437,17639.65944762404,37.19081081439799,34.91492027124996,2.27589054314803,69.9219439811103,17701.173887962217,17421.48611203778,80.90000000000146,67.65000000000146,13.25,80.90000000000146,166.375,130.65000000000146,18615.841666666667
1419,2023-02-02 12:00:00,17624.4,17648.9,17545.15,17574.0,44404947,17587.02,17667.586666666666,78632149.4,69902891.2,17597.439693456217,17637.41806217292,-51.099999999998545,0.0,51.099999999998545,44.32750000000033,37.757500000000256,22.6366666666668,31.220833333333456,1.1740051645368477,0.7250500467102644,54.00194919900105,42.03066734747564,1.2848225499860972,17669.23172077633,17629.55799414342,39.673726632910984,35.86668154358217,3.807045089328817,27.440631371976632,17641.901262743955,17532.138737256046,103.75,23.80000000000291,79.94999999999709,103.75,169.21666666666684,95.91666666666788,18615.558333333334
1420,2023-02-02 13:00:00,17575.55,17588.5,17491.0,17526.55,54199411,17571.25,17661.356666666667,72272354.0,70854949.13333334,17573.809795637477,17623.559554401305,-47.45000000000073,0.0,47.45000000000073,38.27250000000022,40.130000000000294,22.6366666666668,31.97333333333348,0.953712932967853,0.7079858215179327,48.8154076719492,41.451504608435606,1.17765104386621,17658.662704422528,17613.710610429047,44.95209399348096,37.68376403356193,7.268329959919029,35.66260296298591,17642.575205925972,17499.924794074028,97.5,14.5,83.0,97.5,171.57500000000013,94.05000000000048,18615.925
1421,2023-02-02 14:00:00,17528.0,17622.6,17506.75,17587.95,70033278,17577.27,17656.75,58163440.8,72174402.66666667,17578.52319709165,17619.10836010114,61.400000000001455,61.400000000001455,0.0,36.165000000000326,40.130000000000294,23.11666666666685,31.97333333333348,0.9011961126339412,0.7229983319432884,47.40153352120064,41.961638530888926,1.1296397181036504,17653.424726317156,17609.747439593808,43.677286723348516,38.88246857151925,4.7948181518292685,35.37447172883935,17648.01894345768,17506.521056542322,115.84999999999854,96.04999999999927,19.799999999999272,115.84999999999854,170.16666666666666,105.69999999999952,18616.416666666664
1422,2023-02-02 15:00:00,17590.45,17633.1,17568.85,17611.75,58654371,17585.07,17653.373333333333,54971920.0,72793793.93333334,17589.598798061103,17618.188565088498,23.799999999999272,23.799999999999272,0.0,37.35500000000029,34.92750000000033,23.513333333333502,31.427500000000144,1.069501109440983,0.7481770211863302,51.679175457406664,42.7975549454717,1.2075263533921745,17650.33770955292,17610.055525810145,40.2821837427764,39.16241160577068,1.119772137005718,38.30683033210953,17661.683660664217,17508.456339335782,64.25,45.14999999999782,19.100000000002183,64.25,169.30000000000018,92.53333333333285,18617.0
1440,2023-02-03 09:00:00,17722.35,17728.45,17642.75,17683.7,93749740,17596.79,17653.45,64208349.4,73105952.8,17620.96586537407,17626.377494452438,71.95000000000073,71.95000000000073,0.0,39.130000000000294,34.92750000000033,24.60666666666681,31.427500000000144,1.120320664233052,0.7829660859650528,52.837322350875965,43.9136836156512,1.2032086129081712,17652.80899032678,17621.385444916275,31.42354541050372,37.61463836671729,-6.191092956213566,57.68088288238085,17712.151765764764,17481.428234235238,85.70000000000073,116.70000000000073,31.0,116.70000000000073,170.2458333333337,98.9333333333331,18618.05
1441,2023-02-03 10:00:00,17685.9,17694.25,17584.2,17634.85,71203658,17608.96,17645.09,69568091.6,73699554.66666667,17625.59391024938,17627.436557645884,-48.85000000000218,0.0,48.85000000000218,36.93000000000029,37.37000000000044,24.60666666666681,31.628333333333526,0.9882258496119845,0.7779944142909837,49.70390309555845,43.75685367949972,1.135911266829611,17651.478694747017,17623.456914929156,28.02177981786008,35.696066656945845,-7.674286839085767,58.08823460984772,17725.136469219695,17492.783530780303,110.04999999999927,10.549999999999272,99.5,110.04999999999927,159.57916666666702,97.0,18617.88333333333
1442,2023-02-03 11:00:00,17633.8,17680.5,17587.25,17654.15,51768503,17634.480000000003,17634.62,69081910.0,74698309.33333333,17635.11260683292,17630.77573794015,19.30000000000291,19.30000000000291,0.0,37.89500000000044,36.18750000000036,24.928333333333526,31.51583333333353,1.0471848013816942,0.7909780798011594,51.15243141092704,44.164587424150746,1.1582227842335757,17651.6765692102,17628.17892801698,23.49764119322208,33.25638156420109,-9.758740370979012,37.0518150713845,17708.583630142773,17560.376369857233,93.25,45.650000000001455,47.599999999998545,93.25,141.6875000000003,106.66666666666667,18617.916666666668
1443,2023-02-03 12:00:00,17654.4,17721.35,17642.35,17681.95,41910352,17653.28,17626.396666666667,63457324.8,74335603.6,17650.725071221947,17637.17252069763,27.799999999999272,27.799999999999272,0.0,37.43250000000044,36.18750000000036,25.391666666666847,31.147500000000157,1.034404145077722,0.8152072129919485,50.84555827220868,44.9098707385736,1.1321688848357527,17653.919045565002,17636.45140062975,17.467644935251883,30.09863423841125,-12.630989303159367,30.872754980414648,17715.02550996083,17591.53449003917,79.0,67.19999999999709,11.80000000000291,79.0,116.9375000000003,94.09999999999975,18618.00833333333
1444,2023-02-03 13:00:00,17681.15,17750.2,17678.75,17744.65,40291138,17679.86,17611.476666666666,59784678.2,70229550.8,17682.03338081463,17650.607205610428,62.70000000000073,62.70000000000073,0.0,40.30000000000037,36.18750000000036,24.31000000000016,31.147500000000157,1.113644214162348,0.7804799743157569,52.68834776924332,43.83536942703876,1.2019597064635166,17660.639857004633,17653.097338994405,7.5425180102283775,25.587410992774675,-18.044892982546298,41.54444006213079,17762.948880124262,17596.77111987574,71.45000000000073,68.25,3.2000000000007276,71.45000000000073,103.64583333333364,81.23333333333358,18618.141666666666
1445,2023-02-03 14:00:00,17744.9,17843.55,17733.7,17828.0,74540584,17708.72,17622.280000000002,55942847.0,69847866.2,17730.68892054309,17672.781304909124,83.34999999999854,83.34999999999854,0.0,43.4600000000004,36.18750000000036,25.6991666666668,31.032500000000134,1.2009671848013808,0.8281371680227726,54.56542892118395,45.299509386292215,1.204547900417121,17673.03690463392,17680.005440687575,-6.968536053656862,19.07622158348837,-26.04475763714523,78.53339735469643,17865.786794709395,17551.653205290608,109.84999999999854,98.89999999999782,10.950000000000728,109.84999999999854,95.47083333333346,86.76666666666642,18618.708333333332
1446,2023-02-03 15:00:00,17830.75,17870.3,17825.75,17830.8,50582236,17747.909999999996,17647.963333333333,51818562.6,66672934.53333333,17764.05928036206,17692.533641795482,2.7999999999992724,2.7999999999992724,0.0,39.71500000000033,36.18750000000036,25.745833333333454,30.640000000000146,1.0974784110535387,0.8402687119234116,52.32370475280783,45.66010966111464,1.1459390952222808,17684.72305984622,17703.204603658716,-18.481543812496966,11.564668504291303,-30.04621231678827,81.29798121763639,17910.50596243527,17585.314037564724,44.54999999999927,42.29999999999927,2.25,44.54999999999927,90.59166666666654,75.28333333333285,18618.8
1512,2023-02-06 09:00:00,17820.75,17823.7,17712.75,17771.8,74703345,17771.44,17659.056666666664,56405531.0,65919931.666666664,17766.639520241373,17702.441936571046,-59.0,0.0,59.0,37.16750000000029,39.137500000000365,25.745833333333454,31.12500000000012,0.9496646438837417,0.8271753681392242,48.70912784221213,45.27071580335558,1.0759522348573445,17691.173203561313,17713.757741557376,-22.584537996062863,4.734827204220471,-27.319365200283336,62.14687643042731,17895.733752860855,17647.146247139142,110.95000000000073,7.099999999998545,118.04999999999927,118.04999999999927,93.6874999999997,90.8166666666657,18613.241666666665
1513,2023-02-06 10:00:00,17771.75,17785.95,17698.35,17719.9,37031111,17779.030000000002,17669.859999999997,55429682.8,59016816.13333333,17751.059680160917,17704.624194499665,-51.89999999999782,0.0,51.89999999999782,37.16750000000029,41.437500000000185,25.402500000000085,31.990000000000084,0.8969532428355987,0.7940762738355742,47.28388779339745,44.2610097138128,1.0682966362297261,17693.301114408623,17714.702704394702,-21.40158998607876,-0.4924562338393761,-20.909133752239384,49.519713246921796,17878.069426493847,17679.99057350616,87.60000000000218,14.150000000001455,73.45000000000073,87.60000000000218,92.34166666666654,83.40000000000025,18614.666666666664
1514,2023-02-06 11:00:00,17718.8,17749.35,17711.1,17749.35,30795779,17779.969999999998,17681.633333333335,53530611.0,56095736.4,17750.489786773946,17710.21492018721,29.44999999999709,29.44999999999709,0.0,30.482500000000073,41.437500000000185,25.89333333333337,31.88583333333342,0.7356259426847647,0.8120638737161215,42.38389877641819,44.814307348381014,0.94576712849606,17697.45288371169,17720.03305756475,-22.580173853060842,-4.909999757683669,-17.670174095377174,48.74245582710442,17877.454911654208,17682.485088345788,38.25,29.44999999999709,8.80000000000291,38.25,87.40416666666654,81.30000000000048,18614.791666666664
1515,2023-02-06 12:00:00,17747.85,17758.15,17717.15,17741.15,30242389,17762.6,17689.37,44670972.0,54940722.8,17747.376524515967,17714.08180516381,-8.19999999999709,0.0,8.19999999999709,30.482500000000073,26.722500000000036,25.89333333333337,31.956666666666692,1.1407053980727864,0.8102638990299369,53.286426011712294,44.75943532123309,1.1905071104959661,17700.689707140453,17723.281817939405,-22.59211079895249,-8.446421965937434,-14.145688833015056,42.41118661462357,17847.422373229245,17677.777626770752,41.0,8.80000000000291,32.19999999999709,41.0,81.16666666666667,55.61666666666739,18614.616666666665
1516,2023-02-06 13:00:00,17740.75,17772.3,17717.0,17768.45,24746523,17750.13,17702.333333333332,39503829.4,53630161.2,17754.401016343978,17720.877829518333,27.299999999999272,27.299999999999272,0.0,31.847500000000036,15.702499999999963,25.329166666666726,31.956666666666692,2.028180226078657,0.7926097840826131,66.9768664563618,44.215411023667905,1.5147855669714345,17705.708988093014,17730.23076902565,-24.52178093263501,-11.66149375927695,-12.86028717335806,21.215047727092337,17792.560095454184,17707.699904545818,55.29999999999927,31.149999999997817,24.150000000001455,55.29999999999927,80.42083333333328,44.84999999999976,18614.641666666663
1517,2023-02-06 14:00:00,17768.8,17784.85,17739.4,17757.2,41854617,17747.21,17717.710000000003,32934083.8,52807174.93333333,17755.334010895986,17725.41810082854,-11.25,0.0,11.25,23.854999999999926,16.264999999999965,25.329166666666726,32.134166666666715,1.4666461727636013,0.7882316329970702,59.459122632103664,44.07883287893731,1.3489268827831349,17709.52313712316,17734.37988148324,-24.856744360080484,-14.300543879437658,-10.556200480642826,18.2898674151387,17783.789734830276,17710.630265169722,45.44999999999709,16.399999999997817,29.049999999999272,45.44999999999709,74.48333333333296,47.249999999998785,18615.066666666666
1518,2023-02-06 15:00:00,17759.6,17780.0,17756.05,17762.0,43015853,17755.629999999997,17729.313333333335,34131032.2,51006013.266666666,17757.556007263993,17729.990838224974,4.799999999999272,4.799999999999272,0.0,24.094999999999892,13.887499999999818,25.409166666666714,31.526666666666703,1.73501350135015,0.8059579192218234,63.43710919502423,44.627724192438876,1.421473094202105,17713.410312151074,17738.629130485817,-25.218818334742537,-16.484198770498637,-8.7346195642439,10.682965415173783,17776.995930830344,17734.26406916965,23.950000000000728,22.799999999999272,1.1500000000014552,23.950000000000728,67.3083333333331,41.5666666666657,18615.225
1536,2023-02-07 09:00:00,17795.55,17811.15,17730.6,17751.8,86739004,17756.120000000003,17738.65,45319677.2,52878322.13333333,17755.637338176,17732.71698344685,-10.200000000000728,0.0,10.200000000000728,23.349999999999817,14.397499999999855,25.21916666666669,31.696666666666715,1.6218093418996389,0.7956409717110102,61.858401218623804,44.309579935284546,1.3960502742063867,17716.253992732476,17740.655418103383,-24.40142537090651,-18.06764409058021,-6.333781280326299,10.374644575198849,17776.8692891504,17735.370710849606,80.55000000000291,49.150000000001455,31.400000000001455,80.55000000000291,66.25,49.983333333333576,18617.283333333333
1537,2023-02-07 10:00:00,17751.6,17787.05,17737.55,17758.35,54675155,17759.559999999998,17743.626666666667,50206230.4,50273349.8,17756.541558784,17735.921110515996,6.549999999999272,6.549999999999272,0.0,21.059999999999853,14.397499999999855,25.328333333333344,30.929166666666728,1.462753950338605,0.8189141856392281,59.3950504124657,45.02214519545538,1.319240790384665,17719.372215493033,17743.377661472092,-24.005445979059004,-19.25520446827597,-4.7502415107830345,6.169217945663519,17771.898435891326,17747.22156410867,49.5,35.25,14.25,49.5,63.791666666666664,51.333333333334544,18617.68333333333
1538,2023-02-07 11:00:00,17758.0,17770.25,17727.25,17731.95,34023221,17752.260000000002,17750.1,52061570.0,47794654.0,17748.344372522668,17735.424721701496,-26.399999999997817,0.0,26.399999999997817,21.059999999999853,13.162499999999818,24.85416666666673,31.36916666666669,1.600000000000011,0.7923119836357371,61.5384615384617,44.20614217110338,1.3920794377458274,17720.30390323429,17741.619559707156,-21.315656472866976,-19.667294869194173,-1.6483616036728037,11.927562620350402,17776.115125240703,17728.4048747593,43.0,11.900000000001455,31.099999999998545,43.0,61.42083333333327,57.6833333333343,18617.55
1539,2023-02-07 12:00:00,17731.85,17745.15,17666.0,17677.5,44402228,17736.32,17751.656666666666,52571092.2,47303569.0,17724.72958168178,17728.184131488808,-54.45000000000073,0.0,54.45000000000073,21.059999999999853,13.512499999999818,24.85416666666673,31.915000000000084,1.5585568917668926,0.7787612930179121,60.91546749584222,43.78110183051245,1.3913644232084696,17717.133243735454,17731.7550120599,-14.621768324446748,-18.65818956024469,4.036421235797942,34.86869297902109,17806.057385958044,17666.582614041956,79.15000000000146,13.200000000000728,65.95000000000073,79.15000000000146,58.86250000000018,57.21666666666715,18617.191666666666
1540,2023-02-07 13:00:00,17676.55,17728.05,17652.55,17704.9,44023345,17724.9,17753.186666666665,52772590.6,47444435.2,17718.119721121187,17725.273615052705,27.400000000001455,27.400000000001455,0.0,19.359999999999854,13.512499999999818,25.310833333333417,30.220000000000073,1.4327474560592128,0.8375523935583506,58.89421248764178,45.57978300343655,1.2921126123659117,17716.22707753283,17727.623471742994,-11.396394210165454,-17.205830490228845,5.809436280063391,33.68595775790344,17792.27191551581,17657.528084484195,75.5,50.54999999999927,24.950000000000728,75.5,61.44166666666691,65.88333333333382,18616.816666666666
1541,2023-02-07 14:00:00,17704.1,17778.6,17702.85,17763.9,43738905,17727.32,17754.469999999998,44172570.8,47674286.333333336,17733.379814080792,17730.10191317112,59.0,59.0,0.0,21.11999999999989,13.512499999999818,26.29416666666675,28.759166666666715,1.5629972247918724,0.9142881979658674,60.98318053851171,47.761261806732904,1.2768335305981158,17719.75840512299,17733.204476090224,-13.446070967234846,-16.453878585630047,3.0078076183952014,36.424864448160164,17800.16972889632,17654.47027110368,75.75,73.69999999999709,2.0500000000029104,75.75,57.91666666666697,76.80000000000048,18617.575
1542,2023-02-07 15:00:00,17765.0,17767.2,17704.5,17720.4,46519965,17719.73,17747.29666666667,42541532.8,45806245.06666667,17729.053209387195,17728.889174024727,-43.5,0.0,43.5,17.522499999999855,15.687499999999819,26.29416666666675,29.197500000000037,1.1169721115537885,0.9005622627508081,52.762722071665245,47.383991590328925,1.1135136635984486,17719.805930669434,17731.23455669173,-11.428626022294338,-15.448828072962907,4.020202050668569,32.031500122039965,17783.79300024408,17655.66699975592,62.70000000000073,3.2999999999992724,59.400000000001455,62.70000000000073,55.841666666666846,71.3166666666669,18617.225
1560,2023-02-08 09:00:00,17762.3,17854.8,17744.15,17850.55,66721661,17743.45,17748.613333333335,49081220.8,46882206.733333334,17769.552139591462,17744.096777271636,130.14999999999782,130.14999999999782,0.0,24.029999999999745,13.24499999999971,27.934166666666716,29.197500000000037,1.8142695356738596,0.9567314553186635,64.46680080482923,48.894366813500994,1.3184913724463712,17729.49067654577,17749.590778739155,-20.100102193384373,-16.3790828970472,-3.7210192963371718,67.55630984640794,17878.562619692817,17608.337380307185,110.64999999999782,134.39999999999782,23.75,134.39999999999782,63.854166666666664,90.94999999999952,18619.10833333333
1561,2023-02-08 10:00:00,17850.85,17878.95,17799.95,17823.75,44191544,17772.7,17752.076666666668,49039084.0,44848086.666666664,17787.618093060977,17754.053430112683,-26.799999999999272,0.0,26.799999999999272,23.0649999999996,14.584999999999672,27.934166666666716,29.470000000000073,1.5814192663695659,0.9478848546544502,61.2616201859231,48.66226319227696,1.2589143243063496,17736.47284865349,17760.99988970236,-24.52704104887016,-18.00867452741179,-6.518366521458368,63.396165105300554,17899.492330210604,17645.907669789398,79.0,28.400000000001455,50.599999999998545,79.0,67.02083333333333,92.03333333333285,18619.291666666664
1562,2023-02-08 11:00:00,17823.85,17880.4,17822.05,17876.65,39315802,17807.05,17762.52666666667,48097575.4,45000399.4,17817.295395373985,17769.378001348596,52.900000000001455,52.900000000001455,0.0,24.31999999999971,14.584999999999672,28.815833333333405,29.19500000000007,1.6674665752485605,0.9870126163155792,62.511245341216025,49.6731932254033,1.2584503085508751,17746.856341345825,17778.792214363537,-31.935873017711856,-20.794114225471805,-11.14175879224005,64.00282220380804,17935.055644407614,17679.044355592385,58.35000000000218,56.650000000001455,1.7000000000007276,58.35000000000218,67.27500000000025,90.58333333333333,18618.041666666664
1563,2023-02-08 12:00:00,17876.5,17878.05,17829.45,17849.05,32324426,17824.079999999998,17769.173333333332,45814679.6,45102309.2,17827.880263582658,17779.33700118002,-27.600000000002183,0.0,27.600000000002183,21.184999999999672,15.964999999999781,28.638333333333442,29.655000000000108,1.3269652364547424,0.9657168549429552,57.02557200538354,49.12797346752058,1.1607556343247947,17754.426241986876,17789.601104461453,-35.17486247457782,-23.67026387529301,-11.504598599284812,60.90447027968491,17945.88894055937,17702.271059440627,48.599999999998545,1.3999999999978172,47.20000000000073,48.599999999998545,67.53750000000036,61.983333333333576,18618.158333333333
1564,2023-02-08 13:00:00,17848.15,17889.3,17845.0,17877.3,34011700,17855.46,17778.25,43313026.6,45353596.6,17844.353509055105,17791.58237603252,28.25,28.25,0.0,18.429999999999744,15.964999999999781,29.109166666666777,26.851666666666762,1.1544002505480737,1.0840729936068527,53.58336967582497,52.017035724390574,1.030111941782564,17763.5280018397,17803.093242236613,-39.565240396914305,-26.84925917961727,-12.715981217297035,22.34234768422835,17900.144695368457,17810.77530463154,44.29999999999927,40.25,4.049999999999272,44.29999999999927,69.23333333333358,50.416666666666664,18618.475
1565,2023-02-08 14:00:00,17876.6,17898.4,17867.75,17890.15,37373243,17863.379999999997,17786.363333333335,37443343.0,46195377.93333333,17859.619006036737,17803.903329028453,12.850000000002183,12.850000000002183,0.0,18.93249999999989,15.964999999999781,29.32333333333348,26.162500000000122,1.1858753523332384,1.1208154164675908,54.25173723046083,52.848324647432534,1.0265554791450986,17772.907409110834,17816.486589584827,-43.57918047399289,-30.195243438492398,-13.383937035500495,26.75059812492829,17916.881196249855,17809.87880375014,30.650000000001455,21.100000000002183,9.549999999999272,30.650000000001455,65.07500000000012,41.18333333333309,18618.55833333333
1566,2023-02-08 15:00:00,17890.7,17898.7,17857.65,17862.5,36975878,17871.129999999997,17793.383333333335,36000209.8,45870128.666666664,17860.579337357827,17811.227912899896,-27.650000000001455,0.0,27.650000000001455,18.93249999999989,14.397499999999855,29.32333333333348,26.0991666666668,1.3149852404931468,1.12353523420288,56.803180318031906,52.90871637571984,1.0736072278649962,17779.54389732485,17823.565575802546,-44.021678477696696,-32.96053044633326,-11.061148031363437,15.75042063057101,17902.63084126114,17839.629158738855,41.04999999999927,8.549999999999272,32.5,41.04999999999927,64.3708333333334,38.666666666666664,18618.274999999998
1584,2023-02-09 09:00:00,17887.75,17887.75,17779.8,17849.15,64705242,17865.63,17799.193333333336,41078097.8,47316087.93333333,17856.769558238553,17815.96817378741,-13.349999999998545,0.0,13.349999999998545,18.93249999999989,12.46999999999989,29.32333333333348,24.445833333333454,1.5182437850842068,1.1995227543889553,60.289785845076096,54.53559195945632,1.105512632738958,17784.699904930418,17827.501641063693,-42.80173613327497,-34.928771583721606,-7.872964549553366,17.98404153801229,17901.598083076027,17829.661916923975,107.95000000000073,25.25,82.70000000000073,107.95000000000073,69.78333333333346,59.883333333333816,18616.391666666663
1585,2023-02-09 10:00:00,17848.85,17881.25,17840.5,17861.8,35245186,17868.18,17806.52666666667,41662249.8,43883166.733333334,17858.446372159036,17821.69715206398,12.649999999997817,12.649999999997817,0.0,18.092499999999927,12.46999999999989,29.534166666666774,24.20583333333343,1.4508821170810013,1.2201260026853027,59.19836400818007,54.957511475003095,1.0771660218841221,17790.411023083718,17832.778311669277,-42.367288585559436,-36.41647498408918,-5.950813601470259,15.818999653595485,17899.81799930719,17836.54200069281,40.75,32.099999999998545,8.650000000001455,40.75,66.58333333333333,63.25,18617.85833333333
1586,2023-02-09 11:00:00,17862.2,17885.05,17850.6,17857.15,29100385,17864.15,17813.113333333335,40679986.8,42178182.06666667,17858.014248106025,17826.128758055984,-4.649999999997817,0.0,4.649999999997817,18.092499999999927,12.292499999999928,29.534166666666774,24.202500000000086,1.4718324181411457,1.220294046758255,59.54418298502555,54.96092053842814,1.0833912969742352,17795.354651003443,17836.527802181696,-41.17315117825274,-37.36781022292189,-3.8053409553308484,15.477766313044915,17895.10553262609,17833.194467373913,34.45000000000073,23.25,11.200000000000728,34.45000000000073,63.16250000000006,61.05000000000049,18617.38333333333
1587,2023-02-09 12:00:00,17857.25,17858.1,17822.7,17838.05,25476149,17853.730000000003,17820.186666666665,38300568.0,41608377.266666666,17851.35949873735,17827.618913298986,-19.100000000002183,0.0,19.100000000002183,16.727499999999964,13.247500000000036,28.35666666666675,24.520833333333453,1.262691073787501,1.156431605777398,55.804837364470266,53.62709406962629,1.0406090117808084,17798.51726944763,17836.761986461435,-38.24471701380389,-37.54319158109829,-0.7015254327056013,10.253938269914572,17874.23787653983,17833.222123460175,35.39999999999782,0.9499999999970896,34.45000000000073,35.39999999999782,59.799999999999876,36.866666666666184,18617.475
1588,2023-02-09 13:00:00,17837.7,17899.4,17824.45,17893.2,39283898,17859.87,17834.566666666666,38762172.0,41267155.266666666,17865.306332491567,17835.816549136613,55.150000000001455,55.150000000001455,0.0,19.485000000000035,12.685000000000036,28.96333333333344,24.520833333333453,1.5360662199448152,1.1811724723874244,60.56885296860427,54.153098268958075,1.1184743792087675,17805.530805044105,17845.44475777506,-39.913952730956225,-38.01734381106988,-1.8966089198863472,20.694461820547147,17901.258923641093,17818.481076358905,74.95000000000073,61.35000000000218,13.599999999998545,74.95000000000073,60.82083333333321,48.266666666666424,18617.766666666663
